query_id,query_text,search_intent,user_id,timestamp,device_type
381,watch content online,Navigational,user_776,2024-10-13 05:00:00,Desktop
382,top rated Romance series,Social,user_2149,2025-01-19 07:00:00,Mobile
383,watch short drama online,Transactional,user_3457,2024-11-20 12:00:00,Desktop
384,top rated Comedy series,Informational,user_1669,2024-01-07 03:00:00,Desktop
385,watch video online,Entertainment,user_1675,2024-07-07 19:00:00,Desktop
386,watch Sci-Fi online,Entertainment,user_563,2025-01-08 12:00:00,Desktop
387,top rated Fantasy series,Navigational,user_1574,2024-09-28 07:00:00,Tablet
388,top rated Fantasy series,Informational,user_2377,2024-05-05 09:00:00,Desktop
389,best Comedy content,Entertainment,user_1614,2025-02-13 16:00:00,Desktop
390,watch video online,Navigational,user_2197,2024-06-05 03:00:00,Mobile
391,Fantasy short drama,Social,user_1717,2024-09-19 15:00:00,Desktop
392,watch Action online,Navigational,user_4879,2025-01-15 07:00:00,Mobile
393,best short drama content,Transactional,user_4942,2024-09-18 03:00:00,Mobile
394,Action short drama,Entertainment,user_2462,2024-01-29 13:00:00,Mobile
395,watch Thriller online,Navigational,user_1568,2024-08-10 13:00:00,Desktop
396,top rated Romance series,Informational,user_2991,2024-11-16 17:00:00,Desktop
397,Thriller short drama,Entertainment,user_1760,2025-01-01 05:00:00,Desktop
398,short drama short drama,Entertainment,user_3869,2024-05-27 09:00:00,Mobile
399,watch Thriller online,Entertainment,user_283,2025-02-07 06:00:00,Mobile
400,top rated Fantasy series,Social,user_2326,2024-06-05 10:00:00,Desktop
401,top rated Romance series,Transactional,user_703,2024-03-09 21:00:00,Mobile
402,top rated Sci-Fi series,Informational,user_3301,2024-09-18 15:00:00,Mobile
403,best Fantasy content,Entertainment,user_1285,2024-01-22 10:00:00,Tablet
404,watch Fantasy online,Navigational,user_3563,2024-04-15 00:00:00,Mobile
405,watch Sci-Fi online,Transactional,user_3138,2024-03-30 23:00:00,Desktop
406,top rated Drama series,Navigational,user_2650,2024-12-20 09:00:00,Mobile
407,Romance short drama,Informational,user_3490,2024-11-12 20:00:00,Mobile
408,top rated content series,Transactional,user_3896,2024-11-03 10:00:00,Tablet
409,watch Drama online,Social,user_1044,2024-03-21 09:00:00,Desktop
410,Comedy short drama,Social,user_4918,2024-03-25 07:00:00,Mobile
411,video short drama,Entertainment,user_4284,2024-02-15 00:00:00,Mobile
412,watch Romance online,Entertainment,user_3293,2024-05-29 10:00:00,Mobile
413,watch video online,Entertainment,user_2948,2024-06-13 23:00:00,Desktop
414,Action short drama,Navigational,user_3260,2024-05-21 06:00:00,Mobile
415,top rated Horror series,Social,user_542,2024-08-14 09:00:00,Desktop
416,top rated Drama series,Transactional,user_432,2024-08-15 21:00:00,Mobile
417,best Sci-Fi content,Navigational,user_831,2024-03-09 19:00:00,Mobile
418,watch content online,Transactional,user_1020,2024-08-06 05:00:00,Desktop
419,Romance short drama,Entertainment,user_660,2024-03-24 18:00:00,Desktop
420,watch content online,Informational,user_4698,2024-05-24 15:00:00,Mobile
421,best Drama content,Navigational,user_2098,2024-07-30 04:00:00,Desktop
422,best Horror content,Informational,user_1901,2024-04-18 18:00:00,Tablet
423,watch video online,Navigational,user_4677,2024-11-29 07:00:00,Mobile
424,best Romance content,Navigational,user_704,2024-09-23 20:00:00,Desktop
425,top rated video series,Navigational,user_2979,2024-04-28 07:00:00,Desktop
426,best Horror content,Entertainment,user_4284,2024-11-18 08:00:00,Desktop
427,best Fantasy content,Entertainment,user_1432,2025-01-12 19:00:00,Mobile
428,top rated Horror series,Transactional,user_1975,2024-05-17 03:00:00,Desktop
429,top rated video series,Navigational,user_205,2024-01-25 05:00:00,Mobile
430,top rated Drama series,Transactional,user_2644,2024-11-30 01:00:00,Tablet
431,best short drama content,Entertainment,user_690,2024-06-15 16:00:00,Desktop
432,watch Horror online,Navigational,user_672,2024-11-26 07:00:00,Mobile
433,watch Fantasy online,Social,user_1450,2024-04-15 19:00:00,Desktop
434,best short drama content,Navigational,user_3653,2024-06-01 22:00:00,Mobile
435,best Fantasy content,Transactional,user_371,2024-09-06 00:00:00,Tablet
436,best short drama content,Informational,user_4725,2024-11-24 03:00:00,Mobile
437,watch short drama online,Informational,user_4689,2025-02-15 15:00:00,Mobile
438,top rated Action series,Navigational,user_2091,2024-09-30 14:00:00,Desktop
439,Romance short drama,Navigational,user_3649,2024-03-05 01:00:00,Desktop
440,short drama short drama,Navigational,user_98,2024-06-05 06:00:00,Mobile
441,watch Fantasy online,Entertainment,user_4667,2024-01-26 10:00:00,Mobile
442,top rated Romance series,Social,user_4628,2025-01-25 09:00:00,Mobile
443,Drama short drama,Social,user_1750,2024-02-02 13:00:00,Mobile
444,top rated short drama series,Navigational,user_3868,2024-10-26 17:00:00,Mobile
445,best Action content,Transactional,user_1992,2025-01-20 19:00:00,Mobile
446,watch Drama online,Entertainment,user_1815,2024-10-08 00:00:00,Mobile
447,watch content online,Social,user_4403,2024-04-16 07:00:00,Mobile
448,top rated Fantasy series,Entertainment,user_476,2024-08-13 16:00:00,Mobile
449,top rated Thriller series,Informational,user_4655,2024-12-02 14:00:00,Tablet
450,Fantasy short drama,Navigational,user_4564,2024-05-26 21:00:00,Desktop
451,top rated Sci-Fi series,Transactional,user_2925,2024-01-11 18:00:00,Desktop
452,top rated content series,Informational,user_2268,2024-05-13 08:00:00,Mobile
453,best Fantasy content,Entertainment,user_688,2024-06-02 18:00:00,Mobile
454,Horror short drama,Transactional,user_2592,2024-10-26 07:00:00,Tablet
455,best Sci-Fi content,Social,user_670,2024-06-30 20:00:00,Mobile
456,Horror short drama,Transactional,user_247,2024-06-03 15:00:00,Mobile
457,watch short drama online,Informational,user_2244,2024-06-10 00:00:00,Desktop
458,video short drama,Social,user_227,2024-01-12 00:00:00,Desktop
459,Action short drama,Transactional,user_2991,2024-04-14 08:00:00,Mobile
460,Action short drama,Transactional,user_588,2025-01-17 09:00:00,Mobile
461,Fantasy short drama,Informational,user_981,2025-02-16 02:00:00,Mobile
462,watch short drama online,Navigational,user_1099,2024-10-22 16:00:00,Mobile
463,best Horror content,Social,user_1675,2024-11-27 06:00:00,Mobile
464,top rated Romance series,Social,user_1090,2024-07-09 18:00:00,Desktop
465,Sci-Fi short drama,Informational,user_4220,2024-09-13 00:00:00,Desktop
466,top rated Sci-Fi series,Transactional,user_442,2024-09-08 16:00:00,Mobile
467,watch Thriller online,Informational,user_3701,2024-02-09 12:00:00,Desktop
468,top rated Drama series,Informational,user_4647,2024-01-17 08:00:00,Desktop
469,watch Action online,Informational,user_4742,2024-11-05 02:00:00,Mobile
470,watch content online,Navigational,user_2598,2024-01-06 21:00:00,Desktop
471,Fantasy short drama,Transactional,user_3918,2024-08-22 10:00:00,Mobile
472,top rated short drama series,Navigational,user_1751,2024-07-17 05:00:00,Desktop
473,Comedy short drama,Transactional,user_2947,2025-02-05 17:00:00,Desktop
474,best Drama content,Informational,user_2811,2024-03-04 19:00:00,Desktop
475,Drama short drama,Social,user_2724,2024-01-12 21:00:00,Mobile
476,top rated Romance series,Entertainment,user_4917,2024-03-14 10:00:00,Mobile
477,top rated short drama series,Transactional,user_68,2024-02-11 03:00:00,Desktop
478,best short drama content,Informational,user_3199,2024-08-11 22:00:00,Mobile
479,top rated Romance series,Entertainment,user_779,2025-02-11 09:00:00,Mobile
480,best Thriller content,Entertainment,user_3941,2024-11-23 03:00:00,Mobile
481,best short drama content,Informational,user_1059,2025-01-17 00:00:00,Mobile
482,top rated Romance series,Social,user_343,2024-03-01 07:00:00,Mobile
483,watch short drama online,Navigational,user_4916,2024-10-08 04:00:00,Mobile
484,watch Thriller online,Entertainment,user_4601,2024-06-04 20:00:00,Desktop
485,watch Sci-Fi online,Entertainment,user_772,2024-08-18 05:00:00,Desktop
486,Comedy short drama,Entertainment,user_194,2024-03-24 15:00:00,Desktop
487,best Sci-Fi content,Informational,user_1111,2024-06-15 21:00:00,Mobile
488,short drama short drama,Informational,user_4876,2025-01-06 17:00:00,Tablet
489,top rated Comedy series,Navigational,user_4537,2025-02-13 20:00:00,Mobile
490,Fantasy short drama,Transactional,user_1456,2024-10-14 04:00:00,Mobile
491,best Romance content,Social,user_2097,2024-02-25 05:00:00,Mobile
492,watch Fantasy online,Entertainment,user_4988,2024-07-14 17:00:00,Mobile
493,best Thriller content,Navigational,user_2430,2024-09-22 16:00:00,Mobile
494,best Thriller content,Informational,user_856,2024-04-29 10:00:00,Desktop
495,best Sci-Fi content,Social,user_1518,2024-07-27 10:00:00,Mobile
496,top rated Romance series,Entertainment,user_19,2024-09-12 12:00:00,Mobile
497,best Romance content,Navigational,user_988,2024-05-18 09:00:00,Desktop
498,watch short drama online,Social,user_727,2024-06-05 16:00:00,Desktop
499,Action short drama,Navigational,user_990,2024-06-05 00:00:00,Mobile
500,best Action content,Transactional,user_1775,2024-02-08 23:00:00,Desktop
501,top rated Romance series,Navigational,user_2703,2024-09-02 09:00:00,Desktop
502,short drama short drama,Navigational,user_1843,2025-01-14 05:00:00,Desktop
503,best Horror content,Informational,user_771,2024-05-11 11:00:00,Desktop
504,Thriller short drama,Social,user_387,2024-09-08 07:00:00,Tablet
505,best Action content,Informational,user_4094,2024-04-12 18:00:00,Mobile
506,best Sci-Fi content,Navigational,user_1237,2024-07-13 13:00:00,Mobile
507,watch short drama online,Informational,user_1820,2024-02-17 02:00:00,Mobile
508,best Comedy content,Informational,user_4021,2024-05-15 19:00:00,Mobile
509,watch Comedy online,Entertainment,user_3244,2024-10-18 06:00:00,Desktop
510,top rated Sci-Fi series,Transactional,user_2042,2024-02-17 13:00:00,Desktop
511,top rated Romance series,Navigational,user_2981,2024-01-01 06:00:00,Mobile
512,best Fantasy content,Informational,user_2607,2024-09-03 02:00:00,Mobile
513,top rated Action series,Transactional,user_3055,2024-03-17 05:00:00,Desktop
514,Fantasy short drama,Entertainment,user_1464,2024-02-13 22:00:00,Desktop
515,best Action content,Transactional,user_3651,2024-09-16 02:00:00,Mobile
516,watch video online,Transactional,user_1258,2024-04-06 05:00:00,Desktop
517,Thriller short drama,Navigational,user_2170,2024-03-31 12:00:00,Mobile
518,watch Thriller online,Entertainment,user_786,2024-09-12 19:00:00,Mobile
519,watch content online,Entertainment,user_1937,2024-06-07 15:00:00,Mobile
520,best Drama content,Social,user_2353,2024-03-21 12:00:00,Mobile
521,best Horror content,Transactional,user_2391,2024-02-09 10:00:00,Mobile
522,top rated Action series,Social,user_4858,2024-01-15 04:00:00,Mobile
523,top rated Thriller series,Transactional,user_359,2024-07-24 11:00:00,Mobile
524,best Fantasy content,Transactional,user_1135,2024-10-04 04:00:00,Tablet
525,top rated Action series,Informational,user_3736,2024-10-14 17:00:00,Mobile
526,best Sci-Fi content,Entertainment,user_657,2024-04-20 20:00:00,Mobile
527,watch Comedy online,Transactional,user_1141,2024-12-18 10:00:00,Mobile
528,best Horror content,Transactional,user_1511,2024-01-20 19:00:00,Mobile
529,top rated Fantasy series,Informational,user_558,2024-02-06 18:00:00,Mobile
530,top rated Drama series,Navigational,user_1611,2024-12-04 13:00:00,Desktop
531,watch content online,Informational,user_3826,2024-05-27 08:00:00,Desktop
532,content short drama,Entertainment,user_1971,2024-08-29 22:00:00,Desktop
533,watch Drama online,Social,user_4259,2024-05-09 23:00:00,Tablet
534,top rated Fantasy series,Social,user_2385,2024-06-12 23:00:00,Mobile
535,watch Horror online,Transactional,user_943,2024-11-15 05:00:00,Mobile
536,top rated Sci-Fi series,Navigational,user_2528,2024-06-20 13:00:00,Desktop
537,watch content online,Navigational,user_2368,2024-01-12 12:00:00,Mobile
538,best Action content,Transactional,user_696,2025-01-30 21:00:00,Tablet
539,watch Comedy online,Navigational,user_2312,2024-04-28 09:00:00,Desktop
540,Sci-Fi short drama,Transactional,user_1089,2024-05-20 03:00:00,Desktop
541,watch Romance online,Social,user_4237,2025-02-18 23:00:00,Tablet
542,watch short drama online,Informational,user_3748,2024-05-12 07:00:00,Mobile
543,Action short drama,Entertainment,user_414,2024-03-24 22:00:00,Mobile
544,top rated Comedy series,Transactional,user_910,2024-01-08 19:00:00,Mobile
545,best Action content,Social,user_2131,2024-08-06 10:00:00,Desktop
546,top rated Action series,Informational,user_2423,2024-11-25 17:00:00,Mobile
547,top rated Horror series,Navigational,user_4546,2024-03-03 09:00:00,Mobile
548,watch Action online,Transactional,user_2952,2024-02-21 14:00:00,Tablet
549,watch Sci-Fi online,Social,user_1589,2024-04-08 16:00:00,Mobile
550,best Thriller content,Social,user_3859,2024-11-07 16:00:00,Desktop
551,watch Romance online,Navigational,user_1590,2025-02-11 11:00:00,Desktop
552,Action short drama,Navigational,user_1012,2024-12-09 12:00:00,Desktop
553,Horror short drama,Entertainment,user_1229,2024-10-28 02:00:00,Desktop
554,top rated Action series,Navigational,user_4946,2024-11-26 07:00:00,Desktop
555,best content content,Entertainment,user_1265,2024-10-25 09:00:00,Desktop
556,top rated Action series,Informational,user_3415,2025-01-10 09:00:00,Mobile
557,best Horror content,Entertainment,user_889,2024-09-04 23:00:00,Mobile
558,best content content,Informational,user_4233,2024-08-29 09:00:00,Mobile
559,Drama short drama,Transactional,user_2189,2025-01-22 10:00:00,Tablet
560,top rated Fantasy series,Transactional,user_3493,2024-12-26 22:00:00,Mobile
561,top rated Romance series,Transactional,user_3801,2024-10-22 14:00:00,Mobile
562,best Sci-Fi content,Social,user_235,2025-01-15 00:00:00,Mobile
563,best content content,Entertainment,user_4527,2024-07-22 16:00:00,Mobile
564,top rated Thriller series,Transactional,user_1317,2024-02-16 20:00:00,Mobile
565,top rated Sci-Fi series,Informational,user_1379,2024-05-20 14:00:00,Mobile
566,top rated Comedy series,Informational,user_892,2024-08-20 06:00:00,Desktop
567,best Action content,Social,user_2079,2024-07-03 08:00:00,Desktop
568,top rated Horror series,Informational,user_3172,2025-01-26 04:00:00,Mobile
569,top rated short drama series,Entertainment,user_940,2024-05-14 04:00:00,Desktop
570,Horror short drama,Informational,user_356,2024-01-10 18:00:00,Mobile
571,best short drama content,Navigational,user_2101,2024-06-05 04:00:00,Tablet
572,Action short drama,Informational,user_4494,2024-01-29 02:00:00,Mobile
573,best Horror content,Entertainment,user_3254,2024-07-26 11:00:00,Mobile
574,best content content,Entertainment,user_1402,2024-05-15 19:00:00,Mobile
575,top rated Romance series,Entertainment,user_2832,2024-04-24 09:00:00,Desktop
576,best Horror content,Navigational,user_2223,2024-04-26 08:00:00,Mobile
577,watch Horror online,Social,user_4761,2024-12-08 16:00:00,Desktop
578,top rated Sci-Fi series,Informational,user_3710,2024-09-13 11:00:00,Mobile
579,best content content,Entertainment,user_973,2024-06-03 22:00:00,Desktop
580,best Comedy content,Transactional,user_4321,2025-01-03 03:00:00,Desktop
581,best short drama content,Navigational,user_3277,2024-02-15 22:00:00,Mobile
582,top rated video series,Navigational,user_393,2024-01-27 06:00:00,Desktop
583,Drama short drama,Transactional,user_3872,2024-10-05 11:00:00,Desktop
584,watch Romance online,Navigational,user_3271,2024-01-02 01:00:00,Desktop
585,best content content,Transactional,user_461,2024-06-05 20:00:00,Mobile
586,watch Drama online,Entertainment,user_1995,2024-12-27 18:00:00,Desktop
587,Drama short drama,Entertainment,user_1593,2024-04-18 14:00:00,Mobile
588,Action short drama,Informational,user_2053,2024-11-19 11:00:00,Desktop
589,top rated content series,Informational,user_2994,2024-03-22 02:00:00,Desktop
590,best video content,Social,user_3646,2024-04-20 05:00:00,Desktop
591,video short drama,Social,user_3295,2024-03-14 05:00:00,Mobile
592,best Horror content,Entertainment,user_493,2025-01-02 03:00:00,Desktop
