query_id,content_id,relevance_score,judgment_source
40632,4312,1,simulated
35997,6608,0,simulated
20104,5766,1,simulated
14383,1877,0,simulated
18756,7663,0,simulated
35660,1042,0,simulated
3757,5324,1,simulated
20610,1903,4,simulated
48539,1537,0,simulated
16479,1529,0,simulated
35443,3661,1,simulated
39667,6648,4,simulated
10148,4270,2,simulated
33562,8309,1,simulated
34885,5126,4,simulated
5780,4372,1,simulated
12299,3140,3,simulated
14154,5928,1,simulated
43880,8083,3,simulated
10790,9707,2,simulated
44166,9341,2,simulated
13000,812,3,simulated
815,8501,4,simulated
49498,4820,3,simulated
10542,5638,0,simulated
24939,3837,0,simulated
2444,1427,4,simulated
10458,7454,1,simulated
10381,199,0,simulated
7784,2229,0,simulated
44242,8132,0,simulated
17369,8384,1,simulated
15329,4227,0,simulated
26216,767,0,simulated
33596,1433,2,simulated
27307,7582,0,simulated
19916,164,0,simulated
39916,7081,3,simulated
37220,2809,0,simulated
15344,9906,1,simulated
46404,2162,0,simulated
38728,9744,2,simulated
127,3676,1,simulated
27633,9164,2,simulated
41564,1992,1,simulated
44410,9886,1,simulated
20531,828,2,simulated
39965,6505,1,simulated
44328,230,3,simulated
3369,774,2,simulated
3798,8709,2,simulated
47883,4170,0,simulated
13719,3102,0,simulated
34561,3339,2,simulated
11054,6787,1,simulated
22117,3500,2,simulated
36245,9782,2,simulated
36186,3713,1,simulated
1646,9229,1,simulated
47524,6719,2,simulated
19257,3952,1,simulated
35841,9528,0,simulated
34623,3942,1,simulated
37431,3998,3,simulated
39283,5740,2,simulated
2709,6569,0,simulated
11695,1478,4,simulated
9525,1612,3,simulated
31881,8144,0,simulated
39225,6774,1,simulated
36981,5718,0,simulated
32410,4620,1,simulated
13225,2866,0,simulated
40739,9489,2,simulated
25151,5352,0,simulated
49689,1696,3,simulated
34394,4269,1,simulated
43083,6053,3,simulated
7974,8899,1,simulated
8578,1817,0,simulated
8071,7251,0,simulated
8667,9259,2,simulated
36369,3381,0,simulated
6784,8421,0,simulated
45995,1669,4,simulated
41915,8624,0,simulated
4972,936,1,simulated
13491,2046,1,simulated
45720,1816,0,simulated
45081,838,2,simulated
1991,908,2,simulated
5300,4736,0,simulated
45766,5892,1,simulated
19957,8816,4,simulated
22360,6827,4,simulated
46241,7860,3,simulated
37149,9925,0,simulated
28735,1421,4,simulated
4758,8450,4,simulated
19098,8556,1,simulated
10396,7261,1,simulated
16242,5588,1,simulated
38357,345,3,simulated
27697,676,4,simulated
4945,7690,0,simulated
46164,3463,4,simulated
19817,6706,4,simulated
49841,4182,1,simulated
37012,6190,3,simulated
24918,4344,1,simulated
31196,7573,2,simulated
21567,5233,1,simulated
9917,9182,2,simulated
20807,1440,0,simulated
9985,3043,0,simulated
1760,8206,0,simulated
41950,1322,4,simulated
26839,7581,2,simulated
2483,4861,1,simulated
24443,5408,0,simulated
33720,11,2,simulated
27966,4252,0,simulated
2080,4549,0,simulated
2718,1792,4,simulated
27953,8931,2,simulated
20909,4148,0,simulated
42461,7849,3,simulated
24862,5299,2,simulated
7312,9863,1,simulated
28072,9179,1,simulated
23571,7791,1,simulated
18450,6201,2,simulated
33537,8155,1,simulated
38259,7126,1,simulated
48303,8203,3,simulated
28866,1500,0,simulated
6646,4817,1,simulated
38001,2867,1,simulated
26738,2389,0,simulated
11486,4914,0,simulated
38566,8448,1,simulated
25523,3244,2,simulated
12343,8719,3,simulated
40807,7790,3,simulated
48771,7682,2,simulated
13088,7064,1,simulated
37642,3766,1,simulated
34250,5923,3,simulated
10094,341,3,simulated
47191,9981,0,simulated
16439,7802,1,simulated
40412,7011,3,simulated
26400,1011,2,simulated
19847,9754,1,simulated
15709,8484,1,simulated
44040,2880,4,simulated
49985,555,3,simulated
45369,2728,2,simulated
10999,9110,4,simulated
47064,8397,3,simulated
30679,8271,0,simulated
10683,528,0,simulated
49149,6617,3,simulated
8520,3843,0,simulated
31481,9115,4,simulated
19695,6241,2,simulated
3301,1960,0,simulated
6723,7782,4,simulated
39987,7684,4,simulated
24161,614,0,simulated
20060,248,1,simulated
35823,6773,0,simulated
13576,7614,0,simulated
7971,3667,3,simulated
34912,1216,0,simulated
21592,5131,0,simulated
31822,1187,0,simulated
9504,4513,2,simulated
47918,1016,1,simulated
18923,5505,3,simulated
12176,33,4,simulated
41125,4173,0,simulated
21390,5569,3,simulated
47839,874,0,simulated
823,2269,2,simulated
17328,5293,0,simulated
47058,6230,2,simulated
6151,300,3,simulated
4426,5928,3,simulated
16033,5762,0,simulated
2199,8628,1,simulated
20080,7185,1,simulated
36221,8191,0,simulated
41875,2098,1,simulated
13860,9072,1,simulated
31420,8069,0,simulated
8706,9140,0,simulated
42881,6576,1,simulated
23237,8973,3,simulated
22420,4023,3,simulated
19979,9378,4,simulated
37610,4919,2,simulated
15359,4098,2,simulated
34178,9046,2,simulated
29379,9062,1,simulated
37335,9049,0,simulated
11383,4008,0,simulated
14597,1639,3,simulated
33573,5564,3,simulated
13222,4370,0,simulated
1280,8147,3,simulated
45961,5965,3,simulated
7084,8793,4,simulated
43862,9424,0,simulated
17772,1133,0,simulated
29976,2810,1,simulated
45649,8767,0,simulated
48286,6877,0,simulated
19064,3772,0,simulated
2107,686,2,simulated
24558,5136,2,simulated
48855,2262,2,simulated
20608,684,3,simulated
37600,4748,0,simulated
28530,5440,0,simulated
35955,7836,0,simulated
27857,2844,0,simulated
2574,6759,1,simulated
12809,4964,0,simulated
35368,4006,3,simulated
36802,9978,1,simulated
41197,6815,3,simulated
34073,4172,2,simulated
23753,9675,3,simulated
17686,4484,3,simulated
41402,8043,2,simulated
11373,8537,2,simulated
8997,5484,0,simulated
16459,5396,1,simulated
31890,5576,0,simulated
26666,7462,0,simulated
38244,6473,0,simulated
31654,9624,0,simulated
26658,7153,3,simulated
39953,3117,4,simulated
22181,8009,0,simulated
31897,1730,1,simulated
12876,3509,3,simulated
1623,1904,1,simulated
48757,3521,3,simulated
40810,5384,1,simulated
16726,9688,2,simulated
40761,3106,3,simulated
15647,5258,3,simulated
17030,9069,1,simulated
29403,385,0,simulated
4264,7671,1,simulated
30988,5687,1,simulated
46829,3423,2,simulated
47925,8271,1,simulated
8647,4547,4,simulated
27530,787,1,simulated
11665,3371,0,simulated
35738,3623,3,simulated
35797,231,4,simulated
24028,4507,1,simulated
29374,4502,0,simulated
36398,4913,0,simulated
20610,5434,4,simulated
35836,5327,1,simulated
38710,3624,0,simulated
19251,7786,4,simulated
21173,5903,1,simulated
11556,7456,2,simulated
21875,3423,0,simulated
13082,56,0,simulated
24064,6097,0,simulated
6820,5172,2,simulated
25713,3021,3,simulated
24763,998,3,simulated
11047,3301,3,simulated
31464,2768,1,simulated
28770,8476,1,simulated
23151,5880,4,simulated
2712,1432,2,simulated
4854,8574,0,simulated
29078,3756,0,simulated
23864,6103,2,simulated
21793,8498,4,simulated
40484,7125,3,simulated
8943,641,2,simulated
48276,5868,0,simulated
48595,7624,0,simulated
1763,9473,4,simulated
31988,143,3,simulated
15851,4298,0,simulated
12113,7169,3,simulated
24059,3022,2,simulated
45421,5613,4,simulated
38891,1844,2,simulated
482,8938,3,simulated
47305,553,3,simulated
32922,5951,0,simulated
40386,942,0,simulated
1525,277,1,simulated
34889,6895,0,simulated
15049,8563,0,simulated
35112,8095,2,simulated
37905,4562,0,simulated
34009,8803,2,simulated
61,68,1,simulated
9131,3321,0,simulated
18024,1794,3,simulated
45081,2915,1,simulated
13351,338,0,simulated
24355,9666,0,simulated
45187,7259,3,simulated
28146,6969,0,simulated
34021,5736,1,simulated
20588,4935,3,simulated
41132,766,2,simulated
9651,8809,3,simulated
19934,7394,2,simulated
20582,8761,0,simulated
23394,2174,4,simulated
23052,2152,0,simulated
26213,2720,0,simulated
49083,1747,3,simulated
4091,6468,0,simulated
6961,2387,4,simulated
35773,1205,2,simulated
21521,588,1,simulated
49482,907,0,simulated
36409,4614,0,simulated
28471,1702,2,simulated
20492,3895,0,simulated
1342,794,0,simulated
44624,9442,0,simulated
24792,9325,1,simulated
339,9331,3,simulated
5896,9814,2,simulated
12255,3590,1,simulated
11345,6623,0,simulated
1751,2827,2,simulated
2422,6008,1,simulated
39888,8451,3,simulated
5320,4849,0,simulated
15897,7785,3,simulated
11919,3699,3,simulated
25065,9650,0,simulated
46618,4454,1,simulated
27936,9464,0,simulated
37642,9937,0,simulated
29712,4638,1,simulated
4807,9778,0,simulated
41361,8415,1,simulated
12183,2208,1,simulated
22298,5240,0,simulated
19542,7168,0,simulated
28922,1363,1,simulated
16775,3849,0,simulated
44814,8049,2,simulated
37199,3494,0,simulated
8821,3475,0,simulated
24071,8996,0,simulated
4233,4875,0,simulated
11123,4596,1,simulated
15024,6735,3,simulated
8008,4056,1,simulated
17906,8383,3,simulated
41787,3669,2,simulated
29399,7804,2,simulated
34269,3658,1,simulated
6738,499,3,simulated
36063,9568,0,simulated
25511,9265,2,simulated
19427,4275,2,simulated
37266,8882,0,simulated
17851,3608,0,simulated
615,3349,0,simulated
21777,6554,0,simulated
24078,5827,4,simulated
9375,7629,0,simulated
35436,578,1,simulated
30908,64,2,simulated
13410,8557,1,simulated
16515,9696,0,simulated
29867,6561,4,simulated
2984,3616,0,simulated
31706,3516,2,simulated
20663,7555,2,simulated
23511,8042,0,simulated
12652,3697,3,simulated
40999,1213,1,simulated
28536,6398,2,simulated
6641,1544,0,simulated
44548,7922,0,simulated
15318,5631,0,simulated
7565,2787,0,simulated
27346,3070,2,simulated
48289,2841,1,simulated
28688,6366,1,simulated
13738,4512,3,simulated
9324,6048,0,simulated
15230,9497,0,simulated
44482,5658,3,simulated
8503,7176,1,simulated
546,8389,0,simulated
37115,4075,1,simulated
29431,6083,0,simulated
9997,9703,1,simulated
27789,7904,3,simulated
29970,7366,2,simulated
48544,1271,2,simulated
13920,4872,0,simulated
3811,3259,4,simulated
30587,8325,3,simulated
39975,4941,3,simulated
41774,7565,1,simulated
16372,3190,0,simulated
45085,3630,1,simulated
29630,3204,1,simulated
8437,9248,2,simulated
12985,5710,2,simulated
33040,883,3,simulated
19896,4916,1,simulated
18156,2233,4,simulated
10617,3006,2,simulated
37130,1208,3,simulated
39838,1918,0,simulated
24575,2780,4,simulated
3431,3043,3,simulated
12677,3551,1,simulated
10817,1486,1,simulated
32734,4495,2,simulated
20145,1063,0,simulated
2051,4642,3,simulated
44461,8934,1,simulated
33934,7851,3,simulated
24952,6395,1,simulated
32414,1453,3,simulated
34802,1377,2,simulated
32914,383,1,simulated
47038,67,1,simulated
40601,6846,0,simulated
25281,3904,0,simulated
24558,4851,0,simulated
47055,1436,1,simulated
35401,1654,4,simulated
4495,6825,0,simulated
15153,5490,4,simulated
23896,8791,4,simulated
9156,9825,4,simulated
31884,9652,1,simulated
43195,9998,1,simulated
43002,8253,2,simulated
1829,6194,1,simulated
45029,3597,0,simulated
41899,5316,1,simulated
32124,7538,2,simulated
37574,9491,1,simulated
807,2264,1,simulated
40971,5412,4,simulated
29758,6680,4,simulated
34637,174,0,simulated
14562,3855,4,simulated
48281,1454,0,simulated
24263,608,4,simulated
14900,8162,4,simulated
48989,7058,3,simulated
15935,8147,1,simulated
38198,9970,1,simulated
41845,7887,0,simulated
36333,5782,0,simulated
34158,2841,2,simulated
11594,2840,0,simulated
40043,7046,3,simulated
49977,1418,3,simulated
17321,3109,2,simulated
27377,8722,2,simulated
43514,8680,3,simulated
14200,1321,1,simulated
15877,4425,0,simulated
8246,97,1,simulated
7215,9710,3,simulated
727,5137,0,simulated
46601,5667,2,simulated
11363,6480,4,simulated
18298,8616,3,simulated
30449,1852,0,simulated
26173,8623,2,simulated
42875,1918,1,simulated
7658,2758,2,simulated
18851,3565,2,simulated
25426,1468,2,simulated
26686,5871,0,simulated
47320,4107,3,simulated
24579,9033,4,simulated
28832,4635,1,simulated
7907,1635,1,simulated
7288,126,0,simulated
33661,6266,2,simulated
10223,352,1,simulated
37444,8560,2,simulated
34702,8584,1,simulated
17765,450,1,simulated
44642,7173,3,simulated
17675,3069,0,simulated
18025,236,0,simulated
46008,7657,2,simulated
23875,6347,1,simulated
43643,6864,2,simulated
32285,7961,3,simulated
17603,4458,1,simulated
37785,793,4,simulated
23266,2379,1,simulated
25932,6718,2,simulated
28842,5857,3,simulated
29193,4353,1,simulated
46543,2424,0,simulated
42521,6772,0,simulated
15586,2377,1,simulated
25560,5403,3,simulated
40060,4817,1,simulated
33743,578,1,simulated
4134,5320,3,simulated
14664,9724,3,simulated
21755,3213,3,simulated
3973,4139,2,simulated
5296,3733,0,simulated
46682,2771,1,simulated
41874,6562,1,simulated
29126,4894,0,simulated
40997,3154,1,simulated
9904,5752,0,simulated
3021,9124,0,simulated
41756,4871,2,simulated
20421,2093,2,simulated
21453,8818,1,simulated
45649,1870,1,simulated
38002,1991,4,simulated
9517,4282,0,simulated
47328,2680,1,simulated
49470,8492,0,simulated
2397,235,4,simulated
18547,8079,0,simulated
19130,1105,3,simulated
1592,6440,2,simulated
11304,758,4,simulated
30562,4973,3,simulated
6184,3244,2,simulated
26573,8965,3,simulated
34081,5985,3,simulated
20696,380,0,simulated
7315,7877,2,simulated
19624,3906,0,simulated
2140,9079,3,simulated
47457,2421,4,simulated
31291,7276,2,simulated
18089,1017,3,simulated
39693,1340,4,simulated
33131,3502,0,simulated
32089,9877,0,simulated
26293,8411,1,simulated
46250,9714,3,simulated
20671,6393,3,simulated
3739,829,3,simulated
2470,8018,4,simulated
22535,3578,4,simulated
48875,2659,1,simulated
49709,669,3,simulated
9018,8028,1,simulated
2809,4806,3,simulated
49139,6817,4,simulated
47639,9151,1,simulated
12714,3058,0,simulated
40330,9946,1,simulated
2720,6434,0,simulated
22891,1143,2,simulated
11701,8241,2,simulated
36510,6294,1,simulated
42535,3736,2,simulated
36767,312,1,simulated
26706,8187,3,simulated
18788,9857,0,simulated
48846,4298,3,simulated
26589,7542,2,simulated
26124,8977,0,simulated
33063,462,0,simulated
10178,2453,0,simulated
21728,1030,3,simulated
30221,6987,3,simulated
9883,6183,1,simulated
1137,660,3,simulated
34833,6996,3,simulated
31967,3797,0,simulated
7010,7798,4,simulated
12988,5161,4,simulated
37312,1626,1,simulated
31576,3305,2,simulated
1008,3110,1,simulated
5446,5404,1,simulated
10707,1275,0,simulated
47518,6922,2,simulated
44487,5812,0,simulated
29258,7239,2,simulated
21737,215,2,simulated
42208,4978,4,simulated
13282,6396,0,simulated
1436,3122,2,simulated
33340,5871,0,simulated
35151,3803,2,simulated
25822,8102,1,simulated
26661,8082,1,simulated
5085,4451,2,simulated
16662,6128,2,simulated
13508,689,3,simulated
7060,7185,0,simulated
18272,1399,3,simulated
45540,9814,4,simulated
7492,1910,0,simulated
47296,1845,0,simulated
14860,2044,1,simulated
8074,4958,2,simulated
9078,3778,1,simulated
20954,4741,1,simulated
11384,4994,4,simulated
49147,4798,1,simulated
2354,9093,2,simulated
23822,1727,3,simulated
37568,2011,0,simulated
49839,2271,4,simulated
24861,3402,0,simulated
21196,2163,1,simulated
11940,6349,2,simulated
25339,2489,2,simulated
21731,5987,0,simulated
21428,2028,0,simulated
35197,4863,0,simulated
27084,6532,2,simulated
21511,958,0,simulated
44065,4935,2,simulated
7814,9109,0,simulated
31599,4781,0,simulated
47183,3948,1,simulated
27571,8674,1,simulated
27083,6806,0,simulated
29242,262,3,simulated
30679,6739,1,simulated
44570,3968,1,simulated
11746,5019,4,simulated
26030,1930,0,simulated
13026,9399,0,simulated
36125,8866,4,simulated
14289,2499,2,simulated
23651,5683,0,simulated
6541,1134,2,simulated
32233,80,1,simulated
16423,5543,0,simulated
3343,7685,4,simulated
41847,4922,2,simulated
35613,6033,2,simulated
10397,4503,4,simulated
17483,7273,3,simulated
23412,2110,1,simulated
46767,6151,1,simulated
13262,6269,1,simulated
3094,5652,4,simulated
11723,5488,4,simulated
22043,5881,3,simulated
44414,6962,0,simulated
47852,259,4,simulated
28088,3958,0,simulated
32348,5739,1,simulated
33757,4343,0,simulated
39215,4654,1,simulated
16336,5969,0,simulated
28603,7027,3,simulated
48902,3508,2,simulated
34451,7805,0,simulated
32197,1084,1,simulated
5627,8131,3,simulated
7425,8624,2,simulated
12858,9432,2,simulated
44924,9825,1,simulated
19983,811,1,simulated
11426,6282,3,simulated
1981,8032,2,simulated
48291,1026,4,simulated
26432,8143,3,simulated
19441,9712,3,simulated
41753,3298,3,simulated
17176,7407,3,simulated
48652,8366,0,simulated
26386,5493,0,simulated
38159,4695,1,simulated
23020,9738,1,simulated
18640,7270,0,simulated
19995,2565,1,simulated
34376,8794,1,simulated
21564,1104,3,simulated
39342,1657,1,simulated
5777,407,3,simulated
36445,9105,3,simulated
3381,3356,0,simulated
8712,2868,1,simulated
8783,8762,2,simulated
17435,6638,2,simulated
46766,8783,0,simulated
20018,2817,1,simulated
30708,2705,0,simulated
39111,4559,3,simulated
17344,6446,1,simulated
38828,3590,1,simulated
41653,2455,4,simulated
5656,1630,3,simulated
44860,2168,1,simulated
15252,7677,0,simulated
527,2749,2,simulated
3225,1217,3,simulated
47838,3097,1,simulated
11537,9744,1,simulated
28542,922,3,simulated
13548,517,0,simulated
34532,3952,0,simulated
