customer_id,age,annual_income,purchase_frequency,avg_order_value,tenure_months,customer_satisfaction,num_support_tickets,total_spend,days_since_last_purchase,device_type,region,membership_tier,churned,spend_per_purchase,avg_monthly_spend,customer_lifetime_value,engagement_score,churn_risk_score,recency_score,frequency_score,monetary_score,age_income_interaction,support_satisfaction,age_group,income_tier,device_type_Desktop,device_type_Mobile,device_type_Tablet,region_Central,region_East,region_North,region_South,region_West,membership_tier_Bronze,membership_tier_Gold,membership_tier_Platinum,membership_tier_Silver,age_group_18-25,age_group_26-35,age_group_36-50,age_group_51-65,age_group_65+,income_tier_Low,income_tier_Medium,income_tier_High,income_tier_Very High,device_type_target_encoded,region_target_encoded,membership_tier_target_encoded,age_group_target_encoded,income_tier_target_encoded,device_type_freq,region_freq,membership_tier_freq,age_group_freq,income_tier_freq,purchase_day,purchase_month,day_sin,day_cos,month_sin,month_cos
53,29,41079,2,100,25,3.8,2,11906,13,Mobile,South,Gold,0,5953.0,476.24,11906,10.0,0,0.865502994567177,1.0986122886681098,9.384881741451174,119.1291,2.4000000000000004,26-35,High,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.17439919893190922,0.17644183773216032,0.16173469387755102,0.16300036062026685,0.174,0.5992,0.2046,0.196,0.2773,0.25,6,2,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
54,45,20000,6,103,96,4.0,3,6662,29,Desktop,Central,Bronze,0,1110.33,69.4,6662,10.0,0,0.7245371641800644,1.9459101490553132,8.804325112562537,90.0,3.0,36-50,Low,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,0.15856095936042638,0.15396188565697091,0.17365878464276632,0.16906390002357935,0.17519623233908949,0.3002,0.1994,0.3933,0.4241,0.3185,4,9,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
55,50,117038,5,191,20,3.3,3,17414,12,Desktop,West,Silver,0,3482.8,870.7,17414,10.0,0,0.8751733190429475,1.791759469228055,9.765087182800102,585.19,5.1000000000000005,36-50,Very High,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,0.15856095936042638,0.17435897435897435,0.17355643044619423,0.16906390002357935,0.156,0.3002,0.195,0.3048,0.4241,0.25,0,2,0.0,1.0,0.8660254037844386,0.5000000000000001
56,49,118820,6,117,12,4.8,2,16370,13,Mobile,West,Gold,0,2728.33,1364.17,16370,10.0,0,0.865502994567177,1.9459101490553132,9.703266755854342,582.218,0.40000000000000036,36-50,Very High,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,0.17439919893190922,0.17435897435897435,0.16173469387755102,0.16906390002357935,0.156,0.5992,0.195,0.196,0.4241,0.25,6,6,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
57,27,59905,5,44,22,4.0,1,17218,56,Desktop,North,Bronze,0,3443.6,782.64,17218,10.0,0,0.536750332785653,1.791759469228055,9.753768704286186,161.7435,1.0,26-35,High,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0.15856095936042638,0.16658452439625432,0.17365878464276632,0.16300036062026685,0.174,0.3002,0.2029,0.3933,0.2773,0.25,1,2,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
58,34,130312,6,10,1,2.8,3,18903,1,Tablet,East,Platinum,0,3150.5,18903.0,18903,4.8,50,0.9889503892939223,1.9459101490553132,9.847128818866743,443.0608,6.6000000000000005,26-35,Very High,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,0.16401590457256462,0.17163048965169106,0.14825306893295562,0.16300036062026685,0.156,0.1006,0.1981,0.1059,0.2773,0.25,3,5,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
59,41,83420,3,73,56,2.3,3,10713,16,Desktop,West,Silver,1,3571.0,191.3,0,10.0,30,0.8371284313607636,1.3862943611198906,9.279306576440906,342.022,8.100000000000001,36-50,Very High,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,0.15856095936042638,0.17435897435897435,0.17355643044619423,0.16906390002357935,0.156,0.3002,0.195,0.3048,0.4241,0.25,0,4,0.0,1.0,0.8660254037844387,-0.4999999999999998
60,49,88169,5,247,4,4.9,3,25053,40,Mobile,East,Silver,0,5010.6,6263.25,25053,10.0,20,0.6411803884299546,1.791759469228055,10.128788774404137,432.0281,0.29999999999999893,36-50,Very High,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,0.17439919893190922,0.17163048965169106,0.17355643044619423,0.16906390002357935,0.156,0.5992,0.1981,0.3048,0.4241,0.25,3,12,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0
61,32,42164,8,44,18,4.6,2,10738,3,Mobile,North,Silver,0,1342.25,596.56,10738,10.0,0,0.9672161004820059,2.1972245773362196,9.281637253858216,134.9248,0.8000000000000007,26-35,High,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.17439919893190922,0.16658452439625432,0.17355643044619423,0.16300036062026685,0.174,0.5992,0.2029,0.3048,0.2773,0.25,5,7,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388
62,35,20000,6,118,11,3.8,2,6716,32,Desktop,Central,Bronze,0,1119.33,610.55,6716,10.0,0,0.7007840105925328,1.9459101490553132,8.812396905266864,70.0,2.4000000000000004,26-35,Low,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,0.15856095936042638,0.15396188565697091,0.17365878464276632,0.16300036062026685,0.17519623233908949,0.3002,0.1994,0.3933,0.2773,0.3185,1,7,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
63,24,20000,4,49,45,2.2,2,21563,43,Tablet,South,Bronze,1,5390.75,479.18,0,10.0,30,0.6201599950027585,1.6094379124341003,9.97878053657156,48.0,5.6,18-25,Low,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,0.16401590457256462,0.17644183773216032,0.17365878464276632,0.17580340264650285,0.17519623233908949,0.1006,0.2046,0.3933,0.1587,0.3185,1,6,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
64,23,20000,4,109,79,3.2,3,612,35,Mobile,East,Bronze,0,153.0,7.75,612,10.0,0,0.6778095780054503,1.6094379124341003,6.418364935936212,46.0,5.3999999999999995,18-25,Low,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,0.17439919893190922,0.17163048965169106,0.17365878464276632,0.17580340264650285,0.17519623233908949,0.5992,0.1981,0.3933,0.1587,0.3185,0,10,0.0,1.0,-0.8660254037844386,0.5000000000000001
65,47,49509,2,88,1,4.0,2,20652,28,Mobile,South,Silver,0,10326.0,20652.0,20652,10.0,20,0.7326324677392158,1.0986122886681098,9.93561586628765,232.6923,2.0,36-50,High,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.17439919893190922,0.17644183773216032,0.17355643044619423,0.16906390002357935,0.174,0.5992,0.2046,0.3048,0.4241,0.25,1,5,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
66,54,20000,6,108,5,2.6,5,9683,48,Mobile,Central,Bronze,0,1613.83,1936.6,9683,10.0,75,0.5866462195100318,1.9459101490553132,9.178230318057949,108.0,12.0,51-65,Low,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0.17439919893190922,0.15396188565697091,0.17365878464276632,0.17013086989992302,0.17519623233908949,0.5992,0.1994,0.3933,0.1299,0.3185,4,1,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
67,37,20000,10,43,45,5.0,4,4010,32,Mobile,South,Bronze,0,401.0,89.11,4010,10.0,25,0.7007840105925328,2.3978952727983707,8.296795865770052,74.0,0.0,36-50,Low,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,0.17439919893190922,0.17644183773216032,0.17365878464276632,0.16906390002357935,0.17519623233908949,0.5992,0.2046,0.3933,0.4241,0.3185,1,12,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0
68,50,31561,5,41,14,2.3,2,16741,135,Mobile,South,Bronze,1,3348.2,1195.79,0,10.0,55,0.22313016014842982,1.791759469228055,9.725675811220002,157.805,5.4,36-50,Medium,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0.17439919893190922,0.17644183773216032,0.17365878464276632,0.16906390002357935,0.1669421487603306,0.5992,0.2046,0.3933,0.4241,0.1815,3,3,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
69,42,20000,3,27,24,2.3,3,8820,3,Mobile,North,Silver,1,2940.0,367.5,0,8.9,30,0.9672161004820059,1.3862943611198906,9.084890521258767,84.0,8.100000000000001,36-50,Low,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,0.17439919893190922,0.16658452439625432,0.17355643044619423,0.16906390002357935,0.17519623233908949,0.5992,0.2029,0.3048,0.4241,0.3185,3,9,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16
70,30,44414,7,64,11,3.7,5,20660,40,Desktop,East,Silver,0,2951.43,1878.18,20660,10.0,25,0.6411803884299546,2.0794415416798357,9.936003144212808,133.242,6.499999999999999,26-35,High,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.15856095936042638,0.17163048965169106,0.17355643044619423,0.16300036062026685,0.174,0.3002,0.1981,0.3048,0.2773,0.25,6,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
71,42,128311,6,107,18,4.8,0,10642,4,Desktop,North,Bronze,0,1773.67,591.22,10642,10.0,0,0.9565287391030293,1.9459101490553132,9.272657678041044,538.9062,0.0,36-50,Very High,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0.15856095936042638,0.16658452439625432,0.17365878464276632,0.16906390002357935,0.156,0.3002,0.2029,0.3933,0.4241,0.25,3,5,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
72,56,68934,5,89,7,1.0,1,30744,62,Mobile,Central,Bronze,1,6148.8,4392.0,0,10.0,30,0.5021336855390237,1.791759469228055,10.33348265838757,386.0304,4.0,51-65,High,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0.17439919893190922,0.15396188565697091,0.17365878464276632,0.17013086989992302,0.174,0.5992,0.1994,0.3933,0.1299,0.25,6,2,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
73,37,54894,6,58,21,2.7,0,16417,57,Desktop,Central,Bronze,0,2736.17,781.76,16417,10.0,30,0.530819450562014,1.9459101490553132,9.706133572908211,203.1078,0.0,36-50,High,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0.15856095936042638,0.15396188565697091,0.17365878464276632,0.16906390002357935,0.174,0.3002,0.1994,0.3933,0.4241,0.25,3,4,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
74,56,43700,1,111,13,1.0,5,10052,1,Desktop,South,Bronze,1,10052.0,773.23,0,10.0,55,0.9889503892939223,0.6931471805599453,9.215626376405421,244.72,20.0,51-65,High,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0.15856095936042638,0.17644183773216032,0.17365878464276632,0.17013086989992302,0.174,0.3002,0.2046,0.3933,0.1299,0.25,4,11,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
75,18,33466,5,120,27,4.8,2,9805,9,Mobile,North,Bronze,0,1961.0,363.15,9805,10.0,0,0.9048374180359595,1.791759469228055,9.190749722211178,60.2388,0.40000000000000036,18-25,Medium,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,0.17439919893190922,0.16658452439625432,0.17365878464276632,0.17580340264650285,0.1669421487603306,0.5992,0.2029,0.3933,0.1587,0.1815,6,1,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
76,47,20000,4,140,22,2.7,0,15536,0,Desktop,North,Gold,0,3884.0,706.18,15536,10.0,30,1.0,1.6094379124341003,9.650979555092,94.0,0.0,36-50,Low,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0.15856095936042638,0.16658452439625432,0.16173469387755102,0.16906390002357935,0.17519623233908949,0.3002,0.2029,0.196,0.4241,0.3185,2,3,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
77,39,112552,9,51,3,5.0,2,9056,25,Desktop,West,Bronze,0,1006.22,3018.67,9056,10.0,20,0.7574651283969664,2.302585092994046,9.111293218374948,438.9528,0.0,36-50,Very High,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,0.15856095936042638,0.17435897435897435,0.17365878464276632,0.16906390002357935,0.156,0.3002,0.195,0.3933,0.4241,0.25,5,10,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001
78,34,20000,9,55,5,1.8,1,9786,49,Mobile,Central,Silver,1,1087.33,1957.2,0,10.0,50,0.5801640071622538,2.302585092994046,9.18881025342582,68.0,3.2,26-35,Low,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,0.17439919893190922,0.15396188565697091,0.17355643044619423,0.16300036062026685,0.17519623233908949,0.5992,0.1994,0.3048,0.2773,0.3185,0,7,0.0,1.0,-0.4999999999999997,-0.8660254037844388
79,39,20000,6,186,1,2.4,1,24392,14,Mobile,West,Gold,1,4065.33,24392.0,0,10.0,50,0.8559395234122652,1.9459101490553132,10.102051484875947,78.0,2.6,36-50,Low,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,0.17439919893190922,0.17435897435897435,0.16173469387755102,0.16906390002357935,0.17519623233908949,0.5992,0.195,0.196,0.4241,0.3185,3,10,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
80,18,69317,9,166,10,3.1,3,7079,31,Mobile,East,Silver,0,786.56,707.9,7079,10.0,0,0.7086139185332333,2.302585092994046,8.865029186687766,124.7706,5.699999999999999,18-25,High,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0.17439919893190922,0.17163048965169106,0.17355643044619423,0.17580340264650285,0.174,0.5992,0.1981,0.3048,0.1587,0.25,1,3,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
81,35,20000,7,134,7,4.0,4,11919,27,Mobile,East,Silver,0,1702.71,1702.71,11919,10.0,25,0.7408182206817179,2.0794415416798357,9.385972940619341,70.0,4.0,26-35,Low,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,0.17439919893190922,0.17163048965169106,0.17355643044619423,0.16300036062026685,0.17519623233908949,0.5992,0.1981,0.3048,0.2773,0.3185,3,4,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998
82,42,23252,2,19,2,3.6,0,34353,6,Mobile,South,Bronze,0,17176.5,17176.5,34353,7.0,20,0.9355069850316178,1.0986122886681098,10.44447373919697,97.6584,0.0,36-50,Medium,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0.17439919893190922,0.17644183773216032,0.17365878464276632,0.16906390002357935,0.1669421487603306,0.5992,0.2046,0.3933,0.4241,0.1815,1,2,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
83,55,20000,3,68,27,2.8,2,16418,7,Mobile,West,Silver,0,5472.67,608.07,16418,10.0,30,0.925169997034202,1.3862943611198906,9.706194479812028,110.0,4.4,51-65,Low,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,0.17439919893190922,0.17435897435897435,0.17355643044619423,0.17013086989992302,0.17519623233908949,0.5992,0.195,0.3048,0.1299,0.3185,5,3,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
84,31,20000,4,156,30,1.1,1,2561,46,Mobile,West,Silver,1,640.25,85.37,0,10.0,30,0.5998287320415084,1.6094379124341003,7.848543482456679,62.0,3.9,26-35,Low,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,0.17439919893190922,0.17435897435897435,0.17355643044619423,0.16300036062026685,0.17519623233908949,0.5992,0.195,0.3048,0.2773,0.3185,5,9,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16
85,28,20000,5,140,26,3.2,0,3637,10,Tablet,East,Silver,0,727.4,139.88,3637,10.0,0,0.8948393168143698,1.791759469228055,8.199189359078067,56.0,0.0,26-35,Low,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,0.16401590457256462,0.17163048965169106,0.17355643044619423,0.16300036062026685,0.17519623233908949,0.1006,0.1981,0.3048,0.2773,0.3185,5,3,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
86,31,20000,8,86,6,3.3,0,18072,35,Mobile,Central,Gold,0,2259.0,3012.0,18072,10.0,0,0.6778095780054503,2.1972245773362196,9.802174390835638,62.0,0.0,26-35,Low,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0.17439919893190922,0.15396188565697091,0.16173469387755102,0.16300036062026685,0.17519623233908949,0.5992,0.1994,0.196,0.2773,0.3185,1,11,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
87,48,53451,4,82,23,3.0,0,15426,75,Mobile,East,Gold,0,3856.5,670.7,15426,10.0,0,0.4345982085070782,1.6094379124341003,9.64387450001194,256.5648,0.0,36-50,High,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0.17439919893190922,0.17163048965169106,0.16173469387755102,0.16906390002357935,0.174,0.5992,0.1981,0.196,0.4241,0.25,3,5,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
88,41,90702,4,34,11,4.8,3,15219,19,Mobile,West,Silver,0,3804.75,1383.55,15219,10.0,0,0.8096840969833764,1.6094379124341003,9.630365631415676,371.8782,0.6000000000000005,36-50,Very High,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,0.17439919893190922,0.17435897435897435,0.17355643044619423,0.16906390002357935,0.156,0.5992,0.195,0.3048,0.4241,0.25,5,2,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
89,31,23365,4,28,1,3.2,2,8424,19,Mobile,Central,Silver,0,2106.0,8424.0,8424,9.8,20,0.8096840969833764,1.6094379124341003,9.038958755220563,72.4315,3.5999999999999996,26-35,Medium,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,0.17439919893190922,0.15396188565697091,0.17355643044619423,0.16300036062026685,0.1669421487603306,0.5992,0.1994,0.3048,0.2773,0.1815,4,4,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998
90,44,103802,3,38,82,4.9,3,19505,52,Desktop,Central,Bronze,0,6501.67,237.87,19505,10.0,0,0.5611439686474896,1.3862943611198906,9.87847738953196,456.7288,0.29999999999999893,36-50,Very High,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0.15856095936042638,0.15396188565697091,0.17365878464276632,0.16906390002357935,0.156,0.3002,0.1994,0.3933,0.4241,0.25,6,12,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0
