visitor_id,age,ticket_type,visit_date,group_size,spend_amount,satisfaction_score,attractions_visited,time_spent_hours,return_visitor,feedback_text
293,56,Premium,2024-10-19,1,73.19688533961285,2.0,4,6.429220176300336,0,Too crowded
294,55,Standard,2024-10-20,1,133.3875693430552,2.6,4,3.726229975725329,0,Great day out
295,63,Premium,2024-10-21,1,48.124541848041915,2.5,3,7.316266331712994,0,Animals were active
296,25,Standard,2024-10-22,1,173.41902073476246,1.8,5,2.61095988859198,0,Animals were active
297,66,Premium,2024-10-23,3,48.4172969636484,3.4,3,2.852359644962818,0,Amazing experience!
298,20,Premium,2024-10-24,3,95.69649056572081,2.3,5,7.1417465768231745,0,Animals were active
299,30,Premium,2024-10-25,5,32.87420235991235,3.0,3,4.634959461304052,1,Expensive
300,42,Standard,2024-10-26,4,71.37961054426287,3.3,3,2.943466581312768,0,Too crowded
301,34,Annual Pass,2024-10-27,5,76.78042411102356,1.3,3,1.7156687892697162,0,Educational and fun
302,30,Premium,2024-10-28,4,171.20392822518508,4.0,2,1.3656526682660926,1,Animals were active
303,27,Standard,2024-10-29,2,53.493680283089816,3.9,5,2.674672071497341,0,Great day out
304,34,Standard,2024-10-30,3,124.07032513059812,2.7,2,5.794979864927431,1,Too crowded
305,30,Annual Pass,2024-10-31,1,10.0,4.7,2,6.233805297067137,1,Amazing experience!
306,60,Premium,2024-11-01,4,148.41827854546406,1.8,3,3.9982057715740322,1,Educational and fun
307,35,Premium,2024-11-02,4,222.1817381943993,1.6,1,1.5636830889615108,0,Animals were active
308,26,Premium,2024-11-03,1,40.27222440817299,3.2,6,3.201604366246257,0,Amazing experience!
309,26,Premium,2024-11-04,3,36.403423352740475,2.4,4,4.42348899662161,1,Expensive
310,60,Standard,2024-11-05,1,10.0,1.3,2,3.0190449307923624,0,Great day out
311,63,Premium,2024-11-06,1,77.093387958338,2.2,7,5.850866696499512,0,Expensive
312,13,Premium,2024-11-07,1,252.69077457599525,1.8,4,5.802177828170261,0,Too crowded
313,24,Premium,2024-11-08,1,87.1946344541629,4.6,5,3.6345323729376124,1,Amazing experience!
314,31,Standard,2024-11-09,2,145.113785892311,1.1,2,2.7953109556001237,0,Too crowded
315,31,Premium,2024-11-10,2,57.59995815731951,1.7,1,4.919942252657531,1,Animals were active
316,65,VIP,2024-11-11,3,24.509589578899554,4.5,4,5.188633857275019,0,Educational and fun
317,33,Standard,2024-11-12,4,82.1013855635168,1.8,5,3.097175547595354,1,Educational and fun
318,56,VIP,2024-11-13,1,73.53013653277115,5.0,3,6.5832693959949315,1,Animals were active
319,19,Annual Pass,2024-11-14,4,23.27907163248036,2.3,3,4.33662636782668,0,Expensive
320,11,Standard,2024-11-15,1,57.13550740400702,1.5,4,2.3434126756012903,0,Great day out
321,28,Standard,2024-11-16,3,96.89825483348784,2.4,4,4.463439574140173,0,Too crowded
322,26,Premium,2024-11-17,2,33.010797620963935,3.3,7,2.2650208706211377,0,Educational and fun
323,47,Premium,2024-11-18,4,30.695335128905405,1.4,4,4.491235388938067,0,Expensive
324,12,Premium,2024-11-19,2,50.27299508230782,2.7,6,4.531177839000357,0,Too crowded
325,55,Premium,2024-11-20,4,33.11618994832024,4.5,3,5.339068303169752,0,Great day out
326,35,Standard,2024-11-21,6,119.35314602405712,3.2,3,4.639268410397759,0,Expensive
327,52,VIP,2024-11-22,1,100.81927071198693,4.5,4,3.176928862777461,1,Educational and fun
328,51,Standard,2024-11-23,2,15.657311611894457,3.1,5,6.230199017766168,1,Expensive
329,60,Standard,2024-11-24,1,126.82977782507672,3.6,3,2.5151961170818518,1,Great day out
330,10,Premium,2024-11-25,4,10.474442335586156,3.0,2,6.324535088135926,0,Too crowded
331,68,Standard,2024-11-26,2,68.3033819975031,4.5,1,2.1855425255903866,1,Amazing experience!
332,20,Premium,2024-11-27,4,10.0,3.1,4,1.5705614192820252,0,Expensive
333,33,Annual Pass,2024-11-28,3,171.16357177788495,1.9,3,4.279699469717408,0,Expensive
334,20,Standard,2024-11-29,2,453.68475617627564,4.4,4,3.003155128773728,0,Animals were active
335,14,Standard,2024-11-30,1,98.28175504635988,3.8,2,5.09692746284315,0,Great day out
336,27,Premium,2024-12-01,5,135.6617983285287,2.9,4,2.9630056929170063,1,Great day out
337,37,Standard,2024-12-02,3,31.526318149464917,4.2,2,1.5632161343401356,1,Animals were active
338,13,Standard,2024-12-03,1,220.5224269916772,2.2,3,4.2714708132514865,0,Amazing experience!
339,37,Premium,2024-12-04,5,12.384832358891114,2.6,3,4.941955975574124,0,Animals were active
340,8,Standard,2024-12-05,1,74.50625483666568,3.1,7,4.749994451766241,0,Amazing experience!
341,44,Standard,2024-12-06,2,111.04452187124174,4.4,3,4.352957929300582,0,Animals were active
342,11,Premium,2024-12-07,3,171.4047553988637,1.3,2,4.091212376905163,0,Educational and fun
343,43,Standard,2024-12-08,3,45.6327018065382,2.8,3,5.931688850764156,1,Too crowded
344,66,Standard,2024-12-09,1,119.79597666243447,1.5,5,4.496275913866621,1,Educational and fun
345,11,Premium,2024-12-10,1,102.23678958864588,1.2,5,5.403034767550057,0,Animals were active
346,10,Standard,2024-12-11,3,326.63692381366843,1.7,1,4.916139463685917,1,Too crowded
347,6,Standard,2024-12-12,2,54.65466445364776,4.5,2,4.097339336812739,0,Animals were active
348,47,Standard,2024-12-13,4,23.249398748744838,1.0,4,6.413969656413119,0,Amazing experience!
349,55,Premium,2024-12-14,2,10.0,3.2,3,3.821231371611692,1,Great day out
350,56,Premium,2024-12-15,2,141.51101595776177,1.3,3,2.741051441321686,0,Amazing experience!
351,58,Premium,2024-12-16,2,220.42354378825314,4.5,5,6.817476782139392,0,Great day out
352,44,Annual Pass,2024-12-17,1,65.3098328684305,1.4,5,1.62140471062472,1,Too crowded
353,19,Standard,2024-12-18,3,80.08101918332568,2.6,5,4.560320218915804,0,Animals were active
354,11,Standard,2024-12-19,2,14.733120108785393,4.8,6,3.556018807473217,0,Too crowded
355,37,Standard,2024-12-20,3,55.65458972615937,4.2,6,3.049944753595531,0,Amazing experience!
356,62,Premium,2024-12-21,1,298.74526126531237,2.2,5,6.767868641027416,1,Great day out
357,38,Annual Pass,2024-12-22,4,43.30881393993073,1.6,4,4.2575766103747785,1,Amazing experience!
358,60,Premium,2024-12-23,1,30.277061509317427,1.3,4,5.436358957963148,0,Animals were active
359,63,Standard,2024-12-24,1,29.159924392992956,4.9,3,3.145465214568093,0,Educational and fun
360,27,Annual Pass,2024-12-25,3,10.505100267641733,4.2,2,6.051186012117692,1,Great day out
361,59,Standard,2024-12-26,1,57.48057185606814,4.4,6,4.247286557791106,0,Amazing experience!
362,29,Premium,2024-12-27,3,14.12558891783547,3.1,6,3.4288032325327054,1,Too crowded
363,46,Premium,2024-12-28,1,33.56219249139101,1.8,8,4.78510057265313,0,Amazing experience!
364,13,Standard,2024-12-29,2,10.0,1.9,4,1.259170387291622,0,Expensive
365,45,Premium,2024-12-30,1,10.0,2.2,4,3.971968905261595,1,Expensive
366,18,Annual Pass,2024-12-31,7,101.10396614056198,1.5,3,2.455452361007649,1,Educational and fun
367,66,Standard,2025-01-01,4,24.820142808078337,2.5,2,4.324710454317139,0,Expensive
368,13,Standard,2025-01-02,1,84.72111091930924,1.2,4,3.694955447455158,1,Amazing experience!
369,44,VIP,2025-01-03,5,194.86011645282332,3.6,3,2.615631785838228,0,Expensive
370,28,Standard,2025-01-04,2,140.30147778650763,2.7,4,2.818338248278571,0,Too crowded
371,62,VIP,2025-01-05,2,110.15799867131408,3.8,5,4.76428825136087,1,Great day out
372,56,Standard,2025-01-06,3,50.276915013880135,1.1,6,3.461682307990549,0,Expensive
373,60,Standard,2025-01-07,1,16.00889034974823,4.4,2,4.067247815399604,0,Educational and fun
374,58,Standard,2025-01-08,3,153.66008686502224,4.1,7,2.230537040386526,1,Educational and fun
375,26,Premium,2025-01-09,1,33.65200231416565,1.5,1,2.7268141532453054,0,Amazing experience!
376,9,Standard,2025-01-10,2,256.08007364819207,1.9,3,3.152757981504654,1,Great day out
377,68,Standard,2025-01-11,3,39.423946259111645,1.9,4,2.856162299974091,0,Animals were active
378,33,Premium,2025-01-12,3,114.81048090024979,1.4,4,5.752040817228023,0,Expensive
379,61,Premium,2025-01-13,1,34.46095658449999,4.9,3,4.877796115788981,1,Animals were active
380,65,Standard,2025-01-14,3,51.712120714301726,3.1,3,3.823853110480027,1,Great day out
381,20,VIP,2025-01-15,2,94.41792590876341,2.8,5,2.728280075801642,1,Educational and fun
382,44,Standard,2025-01-16,1,113.82328338930029,3.2,6,6.159191429745196,0,Expensive
383,44,Standard,2025-01-17,2,85.832185111216,2.1,5,2.9275503632731157,0,Too crowded
384,33,Standard,2025-01-18,3,67.9944196810186,3.2,5,4.505904267822676,0,Great day out
385,41,Annual Pass,2025-01-19,1,73.93482767200192,4.5,6,3.274845865263486,1,Great day out
386,40,Annual Pass,2025-01-20,1,72.21676942106292,2.6,9,4.699054048290165,0,Animals were active
387,38,Annual Pass,2025-01-21,4,10.0,2.1,3,2.107273474086518,1,Animals were active
388,41,Premium,2025-01-22,5,72.87577016830801,4.9,9,2.5762565307505128,0,Educational and fun
389,53,Standard,2025-01-23,2,22.861781690312576,1.8,7,3.7582828394421806,1,Too crowded
390,33,Standard,2025-01-24,2,66.92056008640434,4.7,5,5.012509913935375,0,Animals were active
391,57,Standard,2025-01-25,3,60.260510878639636,2.6,3,4.198751047001652,0,Great day out
392,50,Annual Pass,2025-01-26,1,113.2771018249748,4.9,4,1.8278195989097057,0,Expensive
393,46,Standard,2025-01-27,1,77.03955173804653,3.3,7,1.403863777047646,0,Expensive
394,40,Annual Pass,2025-01-28,1,86.75041075880216,2.1,5,4.2268664464587475,1,Expensive
395,19,Standard,2025-01-29,5,53.99581638067917,3.7,4,4.139755025352666,0,Expensive
396,31,Annual Pass,2025-01-30,3,22.498387995338923,1.9,6,4.981705591758128,1,Animals were active
397,10,Standard,2025-01-31,4,24.507610814511573,4.9,2,3.570482459338069,0,Amazing experience!
398,69,VIP,2025-02-01,1,25.90551974811416,4.7,4,5.470524439777783,0,Educational and fun
399,69,VIP,2025-02-02,2,12.733872962264275,4.0,2,1.4449017256564498,1,Amazing experience!
400,7,Standard,2025-02-03,1,19.494091763999798,2.9,5,5.51728004472154,0,Amazing experience!
401,54,Standard,2025-02-04,3,17.364863602132765,3.7,3,6.090962784877211,1,Amazing experience!
402,61,VIP,2025-02-05,3,19.565277799247745,3.9,3,2.3288911030254056,1,Too crowded
403,36,VIP,2025-02-06,3,61.47920696546986,1.2,6,3.757483235293117,1,Expensive
404,56,Standard,2025-02-07,1,270.54787205157703,1.8,5,3.5004017359927304,0,Great day out
405,63,Premium,2025-02-08,2,53.8787906697518,2.0,4,1.3993999841138254,1,Great day out
406,20,Standard,2025-02-09,4,89.17452056122796,1.3,4,4.392467820383492,0,Expensive
407,55,Premium,2025-02-10,2,127.81000654883849,2.7,6,4.232097253076408,0,Amazing experience!
408,52,VIP,2025-02-11,2,10.0,3.9,6,3.5610576091057062,0,Educational and fun
409,44,Premium,2025-02-12,3,142.76891722433663,2.8,2,4.716713647808657,0,Educational and fun
410,40,Premium,2025-02-13,1,12.723657585284826,3.9,7,1.4752905544029584,0,Too crowded
411,58,Premium,2025-02-14,1,66.98662082917146,4.5,7,4.917986643456755,0,Amazing experience!
412,32,Annual Pass,2025-02-15,2,61.12189979917491,3.8,3,3.950535798570313,1,Amazing experience!
413,6,Standard,2025-02-16,3,23.491777616252122,4.5,6,3.597297610018102,1,Animals were active
414,33,Standard,2025-02-17,5,20.403107319429736,2.2,3,1.5592322531330702,1,Animals were active
415,64,VIP,2025-02-18,2,28.972671571051567,4.1,4,4.749078579030493,1,Animals were active
416,62,Standard,2025-02-19,2,10.0,4.8,2,2.7394004235770395,1,Great day out
417,9,Premium,2025-02-20,1,11.493276098604952,2.2,5,3.704112947885035,1,Great day out
418,17,Standard,2025-02-21,2,187.87037324198906,1.9,5,2.8811002073494762,0,Too crowded
419,63,Standard,2025-02-22,1,131.2471056478534,4.6,7,7.071193726284341,0,Animals were active
420,12,Standard,2025-02-23,1,57.379177246180326,4.1,7,2.015172402321036,1,Too crowded
421,6,Standard,2025-02-24,1,53.64698317385308,2.2,3,4.351539007780109,0,Expensive
422,14,Annual Pass,2025-02-25,1,141.1865673505764,4.2,3,5.140518943006949,0,Animals were active
423,8,Standard,2025-02-26,2,31.43255647549974,1.8,1,6.395334957752734,0,Amazing experience!
424,39,Premium,2025-02-27,2,20.54018031742539,4.7,4,4.176436977678991,1,Amazing experience!
425,53,Premium,2025-02-28,2,10.0,3.0,3,5.76240623434128,0,Too crowded
426,23,Standard,2025-03-01,5,132.58569181272458,1.9,4,2.107069628171068,0,Great day out
427,11,Standard,2025-03-02,2,70.31458581004637,2.8,2,4.883636857615127,1,Amazing experience!
428,34,Premium,2025-03-03,2,66.76294422907648,4.5,2,2.490415778670399,0,Animals were active
429,66,VIP,2025-03-04,1,114.58881137820538,1.2,3,4.954219266733657,0,Too crowded
430,27,Premium,2025-03-05,3,30.495121607044872,2.0,9,3.7466151285251357,0,Educational and fun
431,31,Premium,2025-03-06,2,108.88314160713718,3.5,3,6.867185938703397,1,Amazing experience!
432,26,Standard,2025-03-07,1,161.19612797802256,4.6,8,4.340852085609033,0,Expensive
433,17,Standard,2025-03-08,4,70.62346894021333,2.7,1,4.528069091437664,0,Too crowded
434,25,Premium,2025-03-09,1,94.93565628942348,1.8,7,2.8537181240748124,0,Educational and fun
435,36,Standard,2025-03-10,4,40.01062826999888,3.8,8,2.283265423719321,0,Great day out
436,51,VIP,2025-03-11,3,64.52637827325171,2.8,2,2.971207861127434,0,Too crowded
437,10,VIP,2025-03-12,3,122.4370419686297,2.1,3,1.3624614001197233,0,Great day out
438,66,Premium,2025-03-13,1,151.26206853532238,4.7,3,1.5798069499593117,1,Too crowded
439,68,VIP,2025-03-14,3,31.876851832355765,2.2,1,2.643649116608217,1,Great day out
440,16,VIP,2025-03-15,9,268.94163421906546,3.5,9,4.188795541302048,0,Educational and fun
441,42,Standard,2025-03-16,4,87.33163211178378,1.4,6,3.191585638656682,1,Educational and fun
442,11,VIP,2025-03-17,2,316.2274603428383,2.5,2,5.34950464189073,0,Amazing experience!
443,67,Standard,2025-03-18,3,162.7951743692012,1.1,6,3.1546572338140537,0,Expensive
444,15,Annual Pass,2025-03-19,5,91.73989669760991,4.9,2,3.960324948557803,1,Animals were active
445,32,Premium,2025-03-20,2,74.03460697177202,1.9,4,5.12610411740478,1,Educational and fun
446,33,Standard,2025-03-21,3,19.4820993714757,2.0,3,1.420862013048171,0,Educational and fun
447,44,Standard,2025-03-22,3,41.04850127301081,4.7,3,3.0345788655050043,0,Animals were active
448,31,Annual Pass,2025-03-23,1,16.671509561699743,1.3,1,2.5798801811958723,0,Great day out
449,36,Premium,2025-03-24,5,99.44604840995243,5.0,8,1.0,1,Great day out
450,24,Standard,2025-03-25,1,10.0,3.6,6,4.5186879398814,0,Expensive
451,48,Standard,2025-03-26,4,266.7496105629957,2.0,3,1.0,0,Animals were active
452,61,Standard,2025-03-27,1,66.17580740672358,2.1,8,3.157808112993678,0,Educational and fun
453,59,Standard,2025-03-28,1,23.244625290715106,3.8,2,2.204472769011107,1,Educational and fun
454,6,Standard,2025-03-29,1,43.00497302131737,4.3,4,6.2721782903164565,1,Amazing experience!
455,68,Standard,2025-03-30,5,13.496812611495653,2.8,8,7.255128394087654,0,Too crowded
456,48,VIP,2025-03-31,3,11.107190255721713,2.6,3,4.926441058450416,0,Too crowded
457,55,Standard,2025-04-01,1,10.0,2.3,3,2.207617306716729,1,Animals were active
458,63,Premium,2025-04-02,1,29.734354875456035,2.3,4,3.973927473145821,0,Expensive
459,38,Premium,2025-04-03,3,11.745126254652451,2.1,5,7.827138844728086,0,Educational and fun
460,23,Annual Pass,2025-04-04,2,304.9286555363641,3.8,1,2.687325106455622,0,Too crowded
461,7,Premium,2025-04-05,6,12.885126695576885,4.7,2,3.757512291763349,1,Amazing experience!
462,61,Premium,2025-04-06,1,10.69787033673244,4.2,5,3.8457711407088255,0,Educational and fun
463,52,Standard,2025-04-07,4,44.819110498633606,2.8,5,5.381481346757312,1,Educational and fun
464,60,Standard,2025-04-08,2,20.069780382169693,1.1,3,2.5003527604710696,0,Animals were active
465,23,Standard,2025-04-09,4,22.065415902224338,4.5,1,6.586484914542162,0,Animals were active
466,60,Standard,2025-04-10,5,128.36857872778268,1.1,5,3.308927967538681,0,Animals were active
467,69,Premium,2025-04-11,2,10.857540359517767,3.4,6,5.107699321515626,0,Educational and fun
468,59,Standard,2025-04-12,3,10.697577688203946,1.6,6,4.112654985649096,1,Animals were active
469,37,Premium,2025-04-13,3,28.865217877323648,4.9,9,3.854295752802946,1,Educational and fun
470,33,VIP,2025-04-14,2,110.24952497130953,2.2,4,4.12224491112778,1,Amazing experience!
471,68,VIP,2025-04-15,4,115.26042863988245,4.7,2,5.4733955586385274,1,Too crowded
472,25,Standard,2025-04-16,5,19.256376251236674,3.6,5,2.8895236065434653,0,Great day out
473,23,Annual Pass,2025-04-17,3,23.21345517270853,2.1,3,3.123435207681796,1,Educational and fun
474,18,VIP,2025-04-18,3,126.1068287829675,4.7,4,5.362591117209701,0,Great day out
475,53,VIP,2025-04-19,4,82.68667514757044,4.5,6,2.9028188839518245,1,Expensive
476,22,Premium,2025-04-20,1,18.715705796889168,2.6,6,4.537192172580039,0,Educational and fun
477,63,Standard,2025-04-21,3,16.632910656228862,1.8,8,5.385639114564099,0,Amazing experience!
478,62,Standard,2025-04-22,2,22.958274298547053,2.6,5,3.8974974013207504,0,Great day out
479,6,Annual Pass,2025-04-23,2,217.1909639568616,1.4,3,3.9338013585136586,1,Expensive
480,6,Standard,2025-04-24,1,94.32912151501414,3.1,1,4.559577076895621,0,Too crowded
481,54,Premium,2025-04-25,2,29.36500277424793,3.6,3,1.0031662514269093,1,Great day out
482,7,Premium,2025-04-26,1,69.1178704742718,4.5,1,4.258858142102293,0,Animals were active
483,43,Premium,2025-04-27,4,17.066847649541405,1.1,3,1.424514994311187,0,Expensive
484,25,VIP,2025-04-28,2,10.536560337848664,4.5,3,3.7993824823604285,0,Animals were active
485,34,Premium,2025-04-29,2,186.82514053490826,2.6,6,5.267432468142125,0,Expensive
486,61,VIP,2025-04-30,1,19.54062159642164,4.3,3,4.393794235137493,0,Too crowded
487,13,Standard,2025-05-01,3,74.43552230987586,1.1,4,4.8741678501400125,0,Too crowded
488,7,Standard,2025-05-02,5,13.27661547389461,2.3,5,3.491655895254339,0,Animals were active
489,24,Standard,2025-05-03,2,215.76440334149635,4.7,3,1.1611577158331277,0,Too crowded
490,48,Standard,2025-05-04,4,113.97047532733549,2.5,4,4.298923340318673,0,Amazing experience!
491,27,VIP,2025-05-05,4,111.77713522886535,2.2,4,3.9076872016399746,1,Amazing experience!
492,54,VIP,2025-05-06,1,50.07370234121437,4.2,3,3.299138991550764,1,Amazing experience!
493,41,Premium,2025-05-07,1,147.10214647079366,1.9,1,4.388549847032772,0,Great day out
494,64,Premium,2025-05-08,1,88.75527693770016,4.5,4,1.7738254399969593,0,Educational and fun
495,9,Premium,2025-05-09,4,167.55910722715316,5.0,3,3.0352160406717523,1,Too crowded
496,42,Standard,2025-05-10,1,10.0,2.5,3,3.564379718254355,0,Too crowded
497,52,Premium,2025-05-11,2,60.96907202773838,2.2,2,4.463669285214304,1,Animals were active
498,60,Standard,2025-05-12,1,83.23189347794545,3.9,6,5.188142871361432,1,Great day out
499,66,VIP,2025-05-13,2,242.0631287909295,1.1,5,5.224896551227433,0,Educational and fun
500,61,Standard,2025-05-14,2,371.6692229449877,3.8,5,5.269803958658347,0,Too crowded
501,28,Standard,2025-05-15,1,36.32390013203944,4.7,3,3.97171465457893,0,Animals were active
502,41,Annual Pass,2025-05-16,2,133.63183501017576,3.6,4,1.4424254402198313,0,Amazing experience!
503,64,Premium,2025-05-17,4,500.0,4.6,2,3.436708428376786,0,Animals were active
504,21,Standard,2025-05-18,1,68.77645983386236,4.0,5,4.595839598969213,1,Great day out
505,47,Standard,2025-05-19,3,185.14398574360985,2.7,5,3.2655886977427016,0,Amazing experience!
506,16,Standard,2025-05-20,2,48.75688803572732,3.8,2,4.769267132117886,0,Too crowded
